price_total,room_type,is_shared_room,is_private_room,max_guests,is_superhost,is_multi_listing,is_business_listing,cleanliness_score,guest_satisfaction_score,num_bedrooms,distance_city_center,distance_metro,attraction_index,restaurant_index,longitude,latitude,city,district,state,country_name,Crime_Index,Safety_Index,Monthly_Average_Net_salary
242.9980575,Private room,0,1,2,1,0,1,9,90,1,3.765063237,0.313104821,400.1491629,994.6201454,-0.07522,51.51729,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
856.2568993,Entire home/apt,0,0,4,1,0,1,8,87,1,1.198782606,0.041959678,439.0675896,896.1227708,2.35534,48.84592,Paris,Paris,Ile-de-France,France,58,42,3305.14
134.2478225,Private room,0,1,4,0,1,0,8,88,1,4.795292061,0.666604988,176.1338664,297.1248454,2.1812,41.4295,Barcelona,Provincia de Barcelona,Catalonia,Spain,51.9,48.1,2102.82
861.000868,Entire home/apt,0,0,3,1,1,0,10,100,2,1.612115439,0.218659678,290.5268761,297.6813878,19.03842,47.50833,Budapest,Budapest,Budapest,Hungary,33.9,66.1,1410.6
288.951447,Entire home/apt,0,0,4,1,0,1,9,90,0,3.978442743,0.37833243,371.8046032,931.8522571,-0.07262,51.51859,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
1328.572061,Entire home/apt,0,0,4,1,0,0,10,94,2,2.736876764,0.266633003,386.3099127,942.9517544,2.34567,48.88074,Paris,Paris,Ile-de-France,France,58,42,3305.14
212.3154903,Entire home/apt,0,0,6,1,0,1,9,84,2,2.230074193,1.254233534,847.0995309,1955.29144,12.477,41.894,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
250.0474182,Entire home/apt,0,0,2,1,0,0,10,93,0,4.326298104,0.159197489,332.7560822,680.4134745,2.30895,48.88264,Paris,Departement des Hauts-de-Seine,Ile-de-France,France,58,42,3305.14
234.1749202,Private room,0,1,2,1,1,0,10,93,1,2.477384542,1.436397202,167.6034966,209.8052648,4.859,52.381,Amsterdam,Gemeente Amsterdam,North Holland,Netherlands,25.7,74.3,4502.1
162.4825813,Private room,0,1,3,1,1,0,10,100,1,1.402494158,0.691138995,321.5612609,902.442411,12.5057,41.91323,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
329.7895328,Entire home/apt,0,0,2,0,1,0,9,100,1,1.597392331,0.584677618,4022.618126,2161.844946,12.483,41.901,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
93.14709079,Entire home/apt,0,0,2,1,1,0,9,90,1,5.119231368,4.098782499,113.4626417,150.7429343,-9.197,38.702,Lisbon,Oeiras,Lisbon,Portugal,32.6,67.4,1304.65
76.06300263,Private room,0,1,2,1,0,1,9,94,1,8.387058379,1.764122253,172.322148,329.6437665,-0.01134,51.48774,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
112.856083,Private room,0,1,2,1,0,1,10,97,1,4.090787312,1.009304095,508.1595719,964.9386015,12.45309,41.89816,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
1416.913673,Entire home/apt,0,0,2,0,1,0,10,99,1,1.056988674,0.190491858,402.7288863,627.8081429,23.72339,37.97618,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
131.4610989,Entire home/apt,0,0,4,0,0,0,10,100,2,7.484756733,0.129794154,101.8172333,326.6291547,12.56644,41.85356,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
341.8546929,Entire home/apt,0,0,2,1,0,0,9,88,0,1.331469517,0.184498704,349.1590819,924.1871458,2.36928,48.86151,Paris,Paris,Ile-de-France,France,58,42,3305.14
301.204473,Entire home/apt,0,0,4,1,0,1,9,89,1,1.213557844,0.859101712,170.1631068,562.6980706,-9.1532,38.70981,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
566.932703,Private room,0,1,2,1,0,0,10,100,1,2.303586734,0.085553366,347.7432965,683.8219625,2.15158,41.40256,Barcelona,Provincia de Barcelona,Catalonia,Spain,51.9,48.1,2102.82
135.5275245,Entire home/apt,0,0,4,1,0,1,10,90,1,2.083784137,0.710541872,73.9326711,104.4575623,23.75031,37.99015,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
252.9295567,Entire home/apt,0,0,6,0,1,0,9,95,2,1.331822251,0.567852855,602.2962585,1111.845374,12.5,41.889,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
336.161564,Entire home/apt,0,0,4,0,0,1,10,92,2,1.801645074,0.725642191,148.0864453,323.016022,-9.12133,38.71999,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
1178.744675,Entire home/apt,0,0,2,1,0,1,10,100,1,0.89466497,0.384204461,381.1051218,469.9677033,4.90624,52.37321,Amsterdam,Gemeente Amsterdam,North Holland,Netherlands,25.7,74.3,4502.1
1009.831833,Entire home/apt,0,0,2,1,0,0,9,89,1,0.475824798,0.037669431,742.0980546,1306.258917,2.34675,48.8582,Paris,Paris,Ile-de-France,France,58,42,3305.14
274.5263825,Private room,0,1,2,1,0,1,10,98,1,5.160680509,0.54404119,323.343882,675.0775682,2.292,48.88,Paris,Departement des Hauts-de-Seine,Ile-de-France,France,58,42,3305.14
173.1316919,Private room,0,1,2,1,1,0,8,87,1,3.672472269,0.524708418,170.0096021,510.7537899,12.52468,41.92937,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
242.6449107,Entire home/apt,0,0,4,1,1,0,10,97,1,2.863637156,0.365745919,96.82309515,151.4606808,16.336,48.214,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
577.1050662,Private room,0,1,2,1,0,1,9,93,1,0.292018442,0.315620845,498.1778249,1532.511487,-9.14298,38.71218,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
1211.522075,Entire home/apt,0,0,4,0,0,1,10,98,2,1.068105415,0.783684051,555.1125286,1006.299333,2.17052,41.39675,Barcelona,Provincia de Barcelona,Catalonia,Spain,51.9,48.1,2102.82
431.3097214,Entire home/apt,0,0,2,1,0,1,10,100,1,2.948243325,0.975860412,156.5849893,205.5961867,4.92569,52.35579,Amsterdam,Gemeente Ouder-Amstel,North Holland,Netherlands,25.7,74.3,4502.1
598.3827294,Entire home/apt,0,0,4,0,1,0,10,98,1,2.02287238,0.151698111,124.834157,381.985812,-9.14645,38.7298,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
965.5786813,Entire home/apt,0,0,2,0,1,0,10,96,1,0.688664498,0.191661752,732.8014122,1203.203416,2.35064,48.85053,Paris,Paris,Ile-de-France,France,58,42,3305.14
86.87136662,Entire home/apt,0,0,4,0,0,0,10,99,2,3.712955656,0.72677204,45.72735759,67.27417619,23.736,38.009,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
120.3389001,Entire home/apt,0,0,2,1,0,0,10,99,1,3.680874646,1.138175487,78.7374775,109.6605335,16.32536,48.21589,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
107.7146424,Private room,0,1,2,1,1,0,10,96,1,7.347788956,1.387924414,163.2926599,369.1843442,-0.22143,51.47793,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
569.4334058,Entire home/apt,0,0,2,1,0,0,9,82,1,2.570443043,0.218026442,536.6244109,1090.487598,2.33051,48.87444,Paris,Paris,Ile-de-France,France,58,42,3305.14
94.94833028,Private room,0,1,2,1,0,1,10,100,1,6.060370678,0.790421289,135.0531952,230.4370382,2.18137,41.44105,Barcelona,Provincia de Barcelona,Catalonia,Spain,51.9,48.1,2102.82
285.4369062,Private room,0,1,2,1,0,1,9,87,1,3.822863984,0.149097396,404.7056595,922.2826223,-0.07386,51.51605,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
288.9351329,Entire home/apt,0,0,6,1,0,0,9,91,3,2.265583541,0.796480861,90.64408814,139.7754387,16.37488,48.22889,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
327.633295,Private room,0,1,3,1,1,0,10,100,1,1.157005332,0.747591112,407.3706955,1133.832563,12.499,41.911,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
373.5536979,Private room,0,1,2,1,0,0,8,81,1,1.226671571,0.159221564,465.6530187,1086.783024,2.16909,41.37611,Barcelona,Provincia de Barcelona,Catalonia,Spain,51.9,48.1,2102.82
243.785265,Private room,0,1,2,0,0,0,10,99,1,1.33793444,0.434313525,451.9708924,796.1097993,2.18147,41.39555,Barcelona,Provincia de Barcelona,Catalonia,Spain,51.9,48.1,2102.82
245.6336,Entire home/apt,0,0,6,0,0,1,10,98,2,1.829075084,0.435553472,139.3341951,204.1480028,23.71458,37.97549,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
475.9031227,Entire home/apt,0,0,4,1,1,0,10,95,1,1.187311832,0.433694758,152.86177,235.0017593,16.38964,48.20849,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
166.728813,Private room,0,1,2,0,0,0,10,99,1,3.247409791,0.392324836,191.1793485,537.094948,12.51696,41.92796,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
327.004451,Entire home/apt,0,0,6,1,0,1,9,93,2,0.967879067,0.575088388,597.0405172,381.7607498,23.7273,37.96965,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
235.3191244,Private room,0,1,4,0,1,0,10,95,1,2.648726807,0.584095936,350.5517913,512.0575423,2.18464,41.4083,Barcelona,Provincia de Barcelona,Catalonia,Spain,51.9,48.1,2102.82
171.1712222,Private room,0,1,2,0,1,0,10,100,1,5.584705347,0.365031388,227.3394528,496.2490435,-0.05534,51.5305,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
455.0579589,Entire home/apt,0,0,6,0,1,0,10,100,2,0.947728694,0.686833619,471.7344451,1227.775721,12.49668,41.90832,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
105.6971502,Entire home/apt,0,0,4,1,1,0,10,60,2,1.534814851,1.102261519,98.52728712,131.7799308,23.748,37.966,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
165.3429219,Entire home/apt,0,0,6,0,1,0,10,95,1,9.336160249,0.912009614,100.9946835,269.7749576,12.46933,41.82051,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
204.1796273,Private room,0,1,2,0,1,0,10,95,1,2.00315391,0.208508697,821.5473178,704.5587935,2.17212,41.40511,Barcelona,Provincia de Barcelona,Catalonia,Spain,51.9,48.1,2102.82
193.7319939,Private room,0,1,2,1,0,1,9,88,1,3.36294811,0.442976474,522.4012526,1325.97792,12.46274,41.90761,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
65.5207212,Shared room,1,0,6,1,0,1,7,84,1,4.56646793,0.906187324,79.1007481,97.53248386,13.386,52.56,Berlin,Berlin,Berlin,Germany,44.5,55.5,3136.14
122.7090543,Shared room,1,0,4,0,0,1,10,96,1,2.901423011,0.474083933,97.63552517,262.0985395,-9.13881,38.73851,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
260.6603786,Entire home/apt,0,0,2,1,0,1,9,96,1,1.490745117,0.579381712,537.8025098,1007.6638,12.50088,41.88749,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
76.69807839,Private room,0,1,4,1,0,1,7,68,1,3.857687881,1.520442855,272.6264289,687.5104209,12.46923,41.92532,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
103.3781281,Private room,0,1,2,1,0,1,6,77,1,6.343062215,0.60643443,199.1577515,465.0714932,-0.21827,51.50186,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
215.6110456,Entire home/apt,0,0,2,1,0,0,10,95,1,4.118787275,0.334662322,102.1458809,108.0388686,16.32173,48.19558,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
166.9972094,Private room,0,1,2,0,0,0,10,97,1,7.816836644,0.523770271,162.3982081,334.6482048,-0.01668,51.5207,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
375.0535983,Entire home/apt,0,0,2,1,0,1,10,100,1,4.19089256,0.590625947,322.5089177,625.6320341,-0.14317,51.5447,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
180.72963,Private room,0,1,2,1,1,0,10,100,1,3.744179831,0.086469014,518.5953948,1312.398394,12.4583,41.9085,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
561.5893645,Entire home/apt,0,0,3,1,1,0,9,91,1,4.315992703,0.327047336,343.741835,712.1012421,-0.18671,51.49651,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
370.1460877,Entire home/apt,0,0,2,1,0,1,10,93,0,3.118153207,0.286723444,236.699498,576.0431475,2.35402,48.82853,Paris,Departement du Val-de-Marne,Ile-de-France,France,58,42,3305.14
216.5598942,Entire home/apt,0,0,3,0,1,0,9,95,1,4.634348179,0.198825676,148.2717057,100.9279078,16.3216,48.18558,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
941.3467285,Entire home/apt,0,0,3,1,0,0,8,97,1,1.458284823,0.118727354,873.3224492,1287.317594,2.33615,48.86379,Paris,Paris,Ile-de-France,France,58,42,3305.14
933.4387112,Private room,0,1,2,1,0,0,9,88,0,0.406258429,0.445625266,480.7932166,838.387672,4.89392,52.37685,Amsterdam,Gemeente Amsterdam,North Holland,Netherlands,25.7,74.3,4502.1
300.8671658,Entire home/apt,0,0,6,1,0,1,10,100,2,3.76692837,0.217242224,96.56855625,117.1726992,16.33724,48.18496,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
837.966211,Entire home/apt,0,0,6,1,0,0,9,88,1,3.979999424,0.295970896,428.5181782,763.0244038,-0.18203,51.49729,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
204.4052952,Private room,0,1,3,1,0,1,10,100,1,7.696652065,0.283918853,162.3518109,335.8891033,-0.02068,51.52682,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
135.5794147,Entire home/apt,0,0,4,1,1,0,10,93,1,2.367356237,0.915109028,659.070053,1523.164884,12.47907,41.88845,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
699.344101,Entire home/apt,0,0,6,1,1,0,10,98,2,0.866266475,0.155531327,572.079749,506.4786329,19.04624,47.50416,Budapest,Budapest,Budapest,Hungary,33.9,66.1,1410.6
128.0918565,Private room,0,1,2,1,0,0,10,94,1,6.021621845,0.711083599,62.60303209,83.44731173,13.45023,52.47335,Berlin,Berlin,Berlin,Germany,44.5,55.5,3136.14
235.2718644,Private room,0,1,2,1,0,1,10,100,1,2.757156596,0.460091682,519.2816657,1259.441705,12.47115,41.90961,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
229.7988116,Entire home/apt,0,0,2,1,1,0,9,89,1,4.975620751,0.204160404,151.333981,208.1056807,13.35318,52.50095,Berlin,Berlin,Berlin,Germany,44.5,55.5,3136.14
234.7102565,Entire home/apt,0,0,4,0,0,1,10,97,1,1.144722935,0.231541312,158.7554361,274.8969031,23.72624,37.9829,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
729.6791469,Entire home/apt,0,0,6,1,0,1,10,90,2,0.867070819,0.546645237,213.5698167,759.6586985,-9.14256,38.71984,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
83.41609497,Private room,0,1,2,0,1,0,10,100,1,7.232948508,1.896938001,166.5541182,353.6941428,-0.03837,51.54199,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
215.5122878,Entire home/apt,0,0,2,1,0,0,10,100,1,3.352914265,0.269838519,228.540311,559.2428134,2.37482,48.88298,Paris,Departement de Seine-Saint-Denis,Ile-de-France,France,58,42,3305.14
315.4705901,Entire home/apt,0,0,4,1,0,0,10,97,1,5.002511939,0.39625926,248.4727436,508.4976668,2.29131,48.83705,Paris,Departement des Hauts-de-Seine,Ile-de-France,France,58,42,3305.14
1686.837515,Entire home/apt,0,0,3,1,0,1,10,100,1,1.480239962,0.262284943,548.6548829,1465.240278,-0.148,51.512,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
160.2495715,Private room,0,1,2,1,1,0,9,80,1,8.247651317,0.499547539,57.27520878,73.55592921,4.95644,52.31006,Amsterdam,Gemeente Amsterdam,North Holland,Netherlands,25.7,74.3,4502.1
259.9488216,Entire home/apt,0,0,6,1,1,0,9,93,2,1.428042345,0.42346283,246.4847102,361.0502596,19.05105,47.51122,Budapest,Budapest,Budapest,Hungary,33.9,66.1,1410.6
427.7121511,Entire home/apt,0,0,2,0,0,1,10,100,1,6.341182558,0.169471019,183.5948621,426.7476112,-0.17894,51.55543,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
293.2884469,Entire home/apt,0,0,5,0,1,0,10,96,2,3.999352697,0.251819927,437.504474,1069.738477,12.456,41.911,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
197.7404732,Private room,0,1,4,1,0,0,10,93,2,2.515556054,1.247728312,1269.798285,2618.358194,12.47208,41.89867,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
272.2025025,Entire home/apt,0,0,3,1,0,0,8,85,1,5.529536042,0.405670149,289.2482538,622.4094592,2.28641,48.88021,Paris,Departement des Hauts-de-Seine,Ile-de-France,France,58,42,3305.14
342.274855,Entire home/apt,0,0,2,1,0,0,10,100,1,2.639264345,0.276077914,293.0968201,639.2778249,2.34468,48.83343,Paris,Paris,Ile-de-France,France,58,42,3305.14
157.9927714,Private room,0,1,2,1,0,1,8,82,1,4.433049317,0.570009867,343.5662782,672.4904654,-0.06428,51.51385,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
425.0664461,Entire home/apt,0,0,4,1,1,0,9,93,1,5.247251064,0.311386732,333.5195805,666.2126399,2.289,48.878,Paris,Departement des Hauts-de-Seine,Ile-de-France,France,58,42,3305.14
480.8214825,Entire home/apt,0,0,4,0,0,1,10,98,1,0.393569241,0.248765512,314.0937717,795.2997815,19.059,47.5,Budapest,Budapest,Budapest,Hungary,33.9,66.1,1410.6
34.47732488,Private room,0,1,2,1,1,0,9,92,1,6.94461258,3.224516804,123.3338014,329.225972,12.51627,41.83924,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
31.69541289,Private room,0,1,2,0,1,0,10,91,1,10.32038233,5.229597983,109.7275034,233.4356089,-0.08524,51.41941,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
219.2935226,Private room,0,1,2,1,0,1,9,88,1,1.672760268,0.189650044,140.96444,370.6206594,-9.13282,38.72647,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
678.5325154,Entire home/apt,0,0,2,1,0,0,9,100,1,1.384386531,0.11525133,364.6477416,1013.473558,2.36417,48.86648,Paris,Paris,Ile-de-France,France,58,42,3305.14
541.7993361,Entire home/apt,0,0,6,1,1,0,10,95,3,8.044695068,0.571986522,144.0946898,350.6683238,-0.21698,51.46242,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
563.8161112,Entire home/apt,0,0,4,1,0,1,9,100,1,0.522852459,0.488183929,1133.706321,861.3618038,-9.13362,38.71254,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
742.7824919,Entire home/apt,0,0,6,0,1,0,10,97,2,1.225984691,0.418917181,180.2729836,560.0574868,-9.15189,38.71783,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
196.7063461,Entire home/apt,0,0,2,1,0,0,10,89,1,2.786816636,0.314015948,93.19032768,143.9241579,16.34038,48.22009,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
38.50410745,Private room,0,1,2,1,1,0,9,100,1,9.649611176,1.621795628,115.7761828,250.0738654,-0.14633,51.4224,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
437.2230068,Entire home/apt,0,0,4,1,0,1,8,84,0,2.602577851,0.389092138,426.2955197,1006.252683,-0.16337,51.51514,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
96.02362049,Private room,0,1,2,0,0,0,10,95,1,5.212439031,0.571396773,92.47414378,81.95756467,16.30599,48.19619,Vienna,Wien Stadt,Vienna,Austria,28.4,71.6,3135.2
111.2245325,Entire home/apt,0,0,4,1,0,1,9,92,1,3.200480538,0.830992592,49.65524886,70.2114915,23.76951,37.98564,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
510.3590028,Entire home/apt,0,0,4,1,0,1,10,93,1,0.989911112,0.40730251,342.0892339,673.4042575,-9.12828,38.71308,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
441.2819289,Entire home/apt,0,0,4,1,0,1,8,90,1,2.076192227,0.047460589,288.4344576,745.3146543,12.51824,41.8865,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
1237.695392,Entire home/apt,0,0,4,1,0,1,9,95,1,0.780232199,0.291484206,477.2608114,1115.188957,2.357,48.863,Paris,Paris,Ile-de-France,France,58,42,3305.14
131.124987,Shared room,1,0,6,1,0,1,9,92,1,2.09819171,0.147785868,123.8570416,393.0648578,-9.14868,38.7299,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
232.8521783,Entire home/apt,0,0,4,1,0,0,9,90,1,5.341671084,0.296861182,210.7892004,534.0561671,12.475,41.85731,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
277.4348793,Entire home/apt,0,0,4,1,0,1,8,84,1,5.961113754,0.579001527,194.7917761,430.9520137,-0.17082,51.55459,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
166.2043389,Entire home/apt,0,0,3,1,0,1,9,91,0,3.148013378,1.851922795,525.0732815,2049.824122,12.46743,41.88963,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
345.5680882,Entire home/apt,0,0,5,1,0,1,9,87,3,2.523686302,0.347693369,120.2899795,323.8255636,-9.15549,38.73142,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
304.9898145,Entire home/apt,0,0,2,1,0,0,9,81,0,1.255317561,0.186968072,272.8251885,525.2942764,-9.12522,38.71166,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
435.6656798,Private room,0,1,2,1,0,1,10,100,1,1.197964262,0.21957595,616.2414173,1827.035063,-0.13903,51.51634,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
479.7679222,Entire home/apt,0,0,2,1,0,0,10,86,0,0.245360334,0.280744813,471.5160079,1122.460922,-9.13702,38.71153,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
130.8755532,Entire home/apt,0,0,4,1,1,0,9,93,1,2.990407714,1.545616107,552.4472702,2296.594467,12.47061,41.88799,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
270.6076032,Entire home/apt,0,0,4,1,0,1,10,100,1,2.117016069,1.561064157,122.1573008,321.918963,-9.16267,38.7062,Lisbon,Almada,Setubal,Portugal,32.6,67.4,1304.65
366.0275691,Entire home/apt,0,0,3,1,0,1,10,93,0,2.353471886,1.110635463,1550.668493,2237.276046,12.474,41.899,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
906.4889683,Entire home/apt,0,0,4,1,0,0,9,92,2,2.020711657,0.673608206,281.6429133,364.326374,4.90154,52.35582,Amsterdam,Gemeente Amsterdam,North Holland,Netherlands,25.7,74.3,4502.1
206.4601171,Private room,0,1,2,0,1,0,10,95,1,3.990676769,0.61218674,272.8897181,697.7147964,-0.10231,51.54056,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
271.8331308,Entire home/apt,0,0,2,0,0,1,10,100,0,1.153931688,0.33654399,211.6992965,483.2993822,23.723,37.979,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
191.1812086,Private room,0,1,4,1,1,0,9,88,2,0.805579067,0.789990628,158.6408167,197.6700078,23.7417,37.9703,Athens,Nomarchia Athinas,Attica,Greece,55.2,44.8,1164.49
267.2933646,Private room,0,1,2,0,1,0,10,94,1,5.759190086,0.248782112,289.0985568,487.6689955,2.27425,48.85558,Paris,Departement des Hauts-de-Seine,Ile-de-France,France,58,42,3305.14
245.8591901,Entire home/apt,0,0,4,1,1,0,10,98,1,2.468688566,0.969808461,629.1755818,1745.592589,12.478,41.888,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
109.1685073,Private room,0,1,2,1,0,0,9,98,1,5.21385036,0.584922892,85.92513281,102.7010766,13.35453,52.5511,Berlin,Berlin,Berlin,Germany,44.5,55.5,3136.14
145.5698732,Entire home/apt,0,0,3,1,0,0,10,95,0,2.407486096,1.107303678,161.956889,209.0334573,19.03543,47.51607,Budapest,Budapest,Budapest,Hungary,33.9,66.1,1410.6
363.1403404,Entire home/apt,0,0,4,1,1,0,9,93,1,1.076247506,0.93200719,188.4639357,605.0244223,-9.152,38.712,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
424.8987641,Entire home/apt,0,0,2,0,0,1,10,97,1,0.511707875,0.11735327,357.7443456,664.5982186,19.056,47.503,Budapest,Budapest,Budapest,Hungary,33.9,66.1,1410.6
107.6625174,Entire home/apt,0,0,3,1,0,1,10,93,1,3.237219483,1.94630421,251.8967908,653.5369312,12.488,41.928,Rome,Citta metropolitana di Roma Capitale,Latium,Italy,47.3,52.7,1863.9
638.1611627,Private room,0,1,2,1,0,1,9,80,1,0.236536762,0.206440234,444.7744881,1424.593454,-9.14212,38.71323,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
688.0376043,Entire home/apt,0,0,6,0,0,0,9,96,2,0.462144894,0.353199606,341.269032,1115.899403,-9.144,38.71,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
106.5085578,Entire home/apt,0,0,4,0,1,0,10,98,1,2.763479511,0.694559708,100.2310076,188.6635628,19.09059,47.50185,Budapest,Budapest,Budapest,Hungary,33.9,66.1,1410.6
444.3818424,Entire home/apt,0,0,2,1,0,1,9,88,0,3.440117126,0.144314197,360.3957287,830.1008303,-0.17652,51.51287,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
574.0864223,Entire home/apt,0,0,6,1,1,0,8,87,2,0.674220971,0.558276167,529.2881965,790.367997,-9.13189,38.71275,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
269.0896996,Private room,0,1,2,1,0,0,10,100,1,2.590538112,0.625967118,442.0454216,572.1585395,2.17521,41.41014,Barcelona,Provincia de Barcelona,Catalonia,Spain,51.9,48.1,2102.82
373.3930332,Entire home/apt,0,0,2,1,0,1,7,71,1,4.825026244,0.626822513,270.2792292,584.9200365,-0.18679,51.48571,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
775.6414905,Entire home/apt,0,0,6,1,0,0,9,91,2,0.8635605,0.566161341,360.9006213,775.9455016,-9.13022,38.70988,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
400.5861365,Entire home/apt,0,0,2,1,1,0,8,78,1,0.696593238,0.486301221,273.6217062,863.3230573,-9.14698,38.71487,Lisbon,Lisbon,Lisbon,Portugal,32.6,67.4,1304.65
88.01667235,Entire home/apt,0,0,3,1,1,0,8,91,1,4.662389086,1.363174755,244.0995512,669.9452011,12.46704,41.86817,Rome,Rome,Rome,Holy See (Vatican City State),47.3,52.7,1863.9
79.40761689,Private room,0,1,2,1,0,0,10,99,1,7.829013089,0.882093842,146.1214209,320.5901335,-0.21245,51.55463,London,Greater London,England,United Kingdom,55.6,44.4,4260.76
